I [coord.cc:82] 2017-06-16 15:45:38.035 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:38.038 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:38.041 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:38.048 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:38.050 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:38.054 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:38.054 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:38.057 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:38.060 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:38.064 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:38.066 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:38.070 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:38.070 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:38.073 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:38.076 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:38.081 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:38.086 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:38.093 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:38.095 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:38.098 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:38.098 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:38.102 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:38.102 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:38.105 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:38.108 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:38.112 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:38.114 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:38.118 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:38.118 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:38.121 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:38.124 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:38.132 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:38.134 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:38.137 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:38.138 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:38.141 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:38.144 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:38.148 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:38.151 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:38.154 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:38.154 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:38.157 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:38.157 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:38.160 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:38.164 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:38.168 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:38.170 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:38.174 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:38.174 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:38.177 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:38.180 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:38.184 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:38.187 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:38.190 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:38.190 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:38.193 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:38.193 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:38.197 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:38.200 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:38.206 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:38.211 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:38.217 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:38.220 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:38.225 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:38.225 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:38.228 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:38.231 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:38.237 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:38.240 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:38.243 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:38.246 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:38.251 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:38.257 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:38.262 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:38.265 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:38.268 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:38.268 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:38.271 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:38.274 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:38.279 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:38.284 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:38.291 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:38.293 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:38.297 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:38.297 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:38.300 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:38.300 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:38.304 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:38.307 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:38.311 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:38.313 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:38.317 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:38.320 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:38.326 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:38.328 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:38.332 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:38.335 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:38.341 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:38.347 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:38.354 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:38.359 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:38.363 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:38.366 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:38.369 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:38.369 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:38.372 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:38.372 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:38.375 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:38.378 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:38.383 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:38.389 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:38.394 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:38.396 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:38.399 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:38.399 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:38.403 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:38.403 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:38.406 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:38.406 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:38.409 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:38.412 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:38.418 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:38.424 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:38.429 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:38.434 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:38.440 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:38.446 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:38.451 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:38.454 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:38.459 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:38.459 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:38.462 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:38.462 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:38.466 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:38.466 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:38.469 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:38.472 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:38.479 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:38.482 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:38.485 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:38.488 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:38.495 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:38.497 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:38.500 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:38.503 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:38.509 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:38.514 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:38.521 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:38.526 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:38.532 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:38.534 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:38.537 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:38.540 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:38.545 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:38.548 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:38.551 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:38.552 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:38.555 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:38.555 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:38.558 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:38.561 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:38.567 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:38.570 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:38.573 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:38.576 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:38.581 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:38.586 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:38.590 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:38.596 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:38.602 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:38.605 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:38.608 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:38.612 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:38.617 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:38.623 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:38.628 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:38.630 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:38.634 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:38.634 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:38.637 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:38.638 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:38.641 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:38.641 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:38.644 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:38.644 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:38.647 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:38.650 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:38.658 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:38.661 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:38.664 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:38.664 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:38.667 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:38.670 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:38.674 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:38.677 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:38.680 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:38.680 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:38.684 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:38.684 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:38.689 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:38.692 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:38.697 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:38.703 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:38.708 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:38.711 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:38.714 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:38.717 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:38.722 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:38.728 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:38.734 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:38.737 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:38.740 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:38.740 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:38.743 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:38.746 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:38.750 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:38.753 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:38.756 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:38.756 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:38.759 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:38.759 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:38.763 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:38.763 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:38.766 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:38.766 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:38.768 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:38.772 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:38.778 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:38.781 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:38.784 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:38.788 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:38.794 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:38.796 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:38.800 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:38.800 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:38.803 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:38.803 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:38.807 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:38.807 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:38.810 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:38.810 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:38.813 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:38.813 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:38.816 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:38.819 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:38.826 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:38.832 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:38.836 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:38.839 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:38.842 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:38.842 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:38.846 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:38.846 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:38.849 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:38.849 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:38.852 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:38.852 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:38.856 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:38.856 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:38.859 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:38.860 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:38.864 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:38.868 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:38.872 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:38.878 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:38.883 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:38.886 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:38.889 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:38.892 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:38.899 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:38.902 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:38.906 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:38.909 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:38.913 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:38.919 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:38.925 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:38.930 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:38.938 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:38.943 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:38.948 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:38.954 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:38.961 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:38.965 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:38.969 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:38.970 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:38.973 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:38.973 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:38.976 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:38.980 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:38.985 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:38.991 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:38.998 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:38.001 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:39.006 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:39.010 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:39.014 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:39.020 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:39.025 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:39.030 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:39.036 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:39.041 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:39.046 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:39.051 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:39.056 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:39.062 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:39.067 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:39.069 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:39.073 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:39.073 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:39.076 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:39.076 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:39.079 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:39.082 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:39.087 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:39.093 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:39.098 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:39.104 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:39.111 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:39.117 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:39.122 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:39.124 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:39.127 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:39.127 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:39.131 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:39.131 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:39.134 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:39.134 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:39.137 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:39.141 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:39.148 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:39.154 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:39.160 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:39.165 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:39.171 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:39.174 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:39.177 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:39.181 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:39.188 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:39.194 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:39.202 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:39.205 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:39.208 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:39.211 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:39.216 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:39.221 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:39.228 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:39.233 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:39.238 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:39.241 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:39.245 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:39.248 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:39.253 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:39.255 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:39.259 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:39.259 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:39.262 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:39.265 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:39.269 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:39.272 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:39.275 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:39.278 | start txn!!! : 0
I [client_worker.cc:224] 2017-06-16 15:45:39.285 | DispatchRequest: 6
I [coord.cc:82] 2017-06-16 15:45:39.287 | start txn!!! : 0
